Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Label
279477,3,4,108.0,17014.0,108.0,0.0,15204.0,0.0,BENIGN
5078,11,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
98124,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
143376,3,6,108.0,17118.0,108.0,0.0,8204.0,0.0,BENIGN
411,5,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8392,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
99323,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
232679,19,8,746.0,16894.0,517.0,0.0,9894.0,0.0,BENIGN
189068,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
318464,3,5,108.0,16930.0,108.0,0.0,11108.0,0.0,BENIGN
49,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
141392,14,4,110.0,15707.0,110.0,0.0,14255.0,0.0,BENIGN
104547,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
233033,19,8,746.0,17033.0,517.0,0.0,8617.0,0.0,BENIGN
114394,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
262019,13,7,746.0,18310.0,517.0,0.0,14142.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
218690,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
153339,3,5,108.0,16802.0,108.0,0.0,11108.0,0.0,BENIGN
69,5,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
5987,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
250572,3,11,110.0,30523.0,110.0,0.0,9899.0,0.0,BENIGN
1871,11,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2065,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
232051,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
306453,3,3,108.0,16983.0,108.0,0.0,16983.0,0.0,BENIGN
1503,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
183555,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
286062,3,5,108.0,17113.0,108.0,0.0,8204.0,0.0,BENIGN
874,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
99089,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
169756,3,5,108.0,16943.0,108.0,0.0,7012.0,0.0,BENIGN
584,5,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
113921949,23,23,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
224095,7,5,108.0,17424.0,108.0,0.0,14520.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
45,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
161367,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
266831,12,7,746.0,16779.0,517.0,0.0,12611.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
132348,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
158698,3,5,108.0,17016.0,108.0,0.0,8204.0,0.0,BENIGN
2847,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
97310,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
352177,16,7,746.0,18441.0,517.0,0.0,14273.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
52,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
187629,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
181935,3,4,108.0,17064.0,108.0,0.0,12300.0,0.0,BENIGN
1532,6,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
116,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
629,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
119973227,2545,3013,190815.0,1282810.0,573.0,56.0,1412.0,52.0,BENIGN
191764,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
309661,3,4,108.0,17129.0,108.0,0.0,11108.0,0.0,BENIGN
326,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
90,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
834,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
7109,5,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
90023,10,5,108.0,15972.0,108.0,0.0,8712.0,0.0,BENIGN
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
307,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
4643,3,1,11616.0,0.0,5808.0,2904.0,0.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1015,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
142321,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
196611,3,4,108.0,16971.0,108.0,0.0,12300.0,0.0,BENIGN
1555,5,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
99339,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
227453,13,7,746.0,17033.0,517.0,0.0,12865.0,0.0,BENIGN
1194,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
202592,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
198428,3,6,108.0,16961.0,108.0,0.0,7012.0,0.0,BENIGN
2925,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
108647,3,4,110.0,30523.0,110.0,0.0,24419.0,0.0,BENIGN
0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1231,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
97520,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
2741859,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
205301,14,3,108.0,14520.0,108.0,0.0,14520.0,0.0,BENIGN
48723824,45,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
436220,3,3,87.0,185.0,87.0,0.0,185.0,0.0,DDoS
103980,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
188555,3,5,108.0,16990.0,108.0,0.0,8204.0,0.0,BENIGN
1083,11,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
97928,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
2709158,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
201084,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
300395,3,3,108.0,16947.0,108.0,0.0,16947.0,0.0,BENIGN
1540,11,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
155287,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
206658,3,6,108.0,17015.0,108.0,0.0,8204.0,0.0,BENIGN
2937,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
134573,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
404388,19,9,746.0,16787.0,517.0,0.0,5785.0,0.0,BENIGN
893,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
56943,10,6,108.0,14520.0,108.0,0.0,8712.0,0.0,BENIGN
51027,14,7,108.0,14520.0,108.0,0.0,5808.0,0.0,BENIGN
227198,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
410358,18,8,746.0,17025.0,517.0,0.0,11441.0,0.0,BENIGN
158974,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
414406,19,8,746.0,17033.0,517.0,0.0,11449.0,0.0,BENIGN
199878,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
202773,3,4,108.0,17038.0,108.0,0.0,9656.0,0.0,BENIGN
1773,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
666,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
470409,3,3,87.0,185.0,87.0,0.0,185.0,0.0,DDoS
0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
77991,15,11,108.0,40656.0,108.0,0.0,13068.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
638,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1030,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
69388,8,26,108.0,54462.0,108.0,0.0,2904.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
664,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
4217,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
50381,14,10,108.0,30492.0,108.0,0.0,7260.0,0.0,BENIGN
2747,1,1,5808.0,0.0,5808.0,5808.0,0.0,0.0,BENIGN
282,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
857,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1363,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
47200,9,7,108.0,18876.0,108.0,0.0,5808.0,0.0,BENIGN
1770,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
5395,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
138784,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
193416,3,5,108.0,17039.0,108.0,0.0,9656.0,0.0,BENIGN
1027,14,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
47148,10,6,108.0,14520.0,108.0,0.0,7260.0,0.0,BENIGN
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
9032,2,6,0.0,20328.0,0.0,0.0,4356.0,1452.0,DDoS
940,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1240,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
100110,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
311024,3,5,108.0,17123.0,108.0,0.0,8204.0,0.0,BENIGN
1263,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
126568,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
323020,3,3,108.0,16923.0,108.0,0.0,16923.0,0.0,BENIGN
3665,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
114283,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
259049,14,8,746.0,17033.0,517.0,0.0,10033.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
97234,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
147145,3,5,108.0,17010.0,108.0,0.0,12300.0,0.0,BENIGN
1484,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
94482,3,10,110.0,30523.0,110.0,0.0,5543.0,0.0,BENIGN
3928,7,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
202953,7,8,110.0,30523.0,110.0,0.0,14255.0,0.0,BENIGN
3321,14,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
292178,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
416470,13,9,746.0,17033.0,517.0,0.0,8617.0,0.0,BENIGN
114,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1335,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
135626,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
315249,13,7,746.0,17033.0,517.0,0.0,12865.0,0.0,BENIGN
118,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1045,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
68306,10,4,108.0,14520.0,108.0,0.0,11616.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
83982,7,3,108.0,11616.0,108.0,0.0,11616.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
7790,2,1,5808.0,0.0,5808.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
96619,3,9,110.0,30523.0,110.0,0.0,7556.0,0.0,BENIGN
2230,17,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
222073,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
307215,3,4,108.0,17034.0,108.0,0.0,15204.0,0.0,BENIGN
649,8,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
150019,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
214023,3,6,108.0,16968.0,108.0,0.0,8204.0,0.0,BENIGN
48,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
48483,13,6,108.0,14520.0,108.0,0.0,5808.0,0.0,BENIGN
106294,15,7,108.0,27588.0,108.0,0.0,14520.0,0.0,BENIGN
617,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
2176,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1726,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
474,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
252006,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
2781654,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
202786,3,7,110.0,30523.0,110.0,0.0,12803.0,0.0,BENIGN
5088,4,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
155,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
568,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
566,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
146832,3,7,110.0,30523.0,110.0,0.0,11351.0,0.0,BENIGN
2024,8,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1159,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1458,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
215105,3,3,110.0,30523.0,110.0,0.0,30523.0,0.0,BENIGN
92,17,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
105096,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
311038,3,4,108.0,16925.0,108.0,0.0,15204.0,0.0,BENIGN
2601,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
181760,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
321960,3,5,108.0,17168.0,108.0,0.0,9656.0,0.0,BENIGN
2479,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
19251437,2,3,58.0,0.0,30.0,28.0,0.0,0.0,BENIGN
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
153130,15,3,108.0,15972.0,108.0,0.0,15972.0,0.0,BENIGN
118017867,24,24,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
22501438,17,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
83429886,987,1528,70759.0,1027119.0,573.0,56.0,1412.0,52.0,BENIGN
125794,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
390086,17,9,746.0,15523.0,517.0,0.0,5646.0,0.0,BENIGN
97018,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
426274,13,8,746.0,18449.0,517.0,0.0,7201.0,0.0,BENIGN
582,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
156500,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
409064,19,10,746.0,17033.0,517.0,0.0,5785.0,0.0,BENIGN
117439,7,5,108.0,5808.0,108.0,0.0,2904.0,0.0,BENIGN
115217342,24,0,1540.0,0.0,66.0,55.0,0.0,0.0,BENIGN
105404,3,8,110.0,30522.0,110.0,0.0,7260.0,0.0,BENIGN
3198,6,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
371,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
127,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
765,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1112,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
7126,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
101483,8,5,110.0,15707.0,110.0,0.0,9899.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
223504,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
379855,16,9,746.0,16894.0,517.0,0.0,4248.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
91240,15,8,108.0,21780.0,108.0,0.0,7260.0,0.0,BENIGN
847,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
134291,3,9,110.0,30523.0,110.0,0.0,5808.0,0.0,BENIGN
1263,9,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
73,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
84,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
74,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
105,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
65,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
103166,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
215174,19,10,746.0,16771.0,517.0,0.0,4230.0,0.0,BENIGN
43236,11,9,108.0,14520.0,108.0,0.0,2904.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
116522,3,9,110.0,30523.0,110.0,0.0,7260.0,0.0,BENIGN
2162,17,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
103567,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
2630328,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
1110,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1055,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1603,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
871,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
885,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
3797,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
108634,7,21,108.0,66840.0,108.0,0.0,11616.0,0.0,BENIGN
4320,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1437,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
863,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1223,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
